IPV4_SRC_ADDR,IPV4_DST_ADDR,L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,FLOW_DURATION_MILLISECONDS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,FLOW_START_MILLISECONDS,FLOW_END_MILLISECONDS,SRC_TO_DST_IAT_MIN,SRC_TO_DST_IAT_MAX,SRC_TO_DST_IAT_AVG,SRC_TO_DST_IAT_STDDEV,DST_TO_SRC_IAT_MIN,DST_TO_SRC_IAT_MAX,DST_TO_SRC_IAT_AVG,DST_TO_SRC_IAT_STDDEV
192.168.6.123,192.168.6.225,38584,22,6,92,239,282,4,5,2,30,26,30,2,2,64,64,92,54,40,78,119500.0,141000.0,0,0,0,0,956000.0,1128000.0,9,0,0,0,0,64240,65160,0,0,0,0,0,0,1776660066309,1776660066311,0,1,0.6666666666666666,0.5773502691896258,0,1,0.5,0.5773502691896257
192.168.6.123,192.168.6.225,38490,22,6,92,239,282,4,5,2,30,26,30,2,2,64,64,92,54,40,78,119500.0,141000.0,0,0,0,0,956000.0,1128000.0,9,0,0,0,0,64240,65160,0,0,0,0,0,0,1776660063224,1776660063226,0,1,0.6666666666666666,0.5773502691896258,0,1,0.5,0.5773502691896257
192.168.6.123,192.168.6.225,35344,22,6,92,239,282,4,5,1,30,26,30,1,1,64,64,92,54,40,78,239000.0,282000.0,0,0,0,0,1912000.0,2256000.0,9,0,0,0,0,64240,65160,0,0,0,0,0,0,1776660181527,1776660181528,0,1,0.33333333333333337,0.5773502691896258,0,1,0.25,0.5
192.168.6.225,199.38.182.118,41641,3478,17,0,68,60,1,1,225,0,0,0,0,0,49,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126681,1776660126906,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.225,102.67.167.245,41641,3478,17,0,68,60,1,1,407,0,0,0,0,0,39,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126883,1776660127290,0,0,0.0,0.0,0,0,0.0,0.0
fe80::e4d0:7d6:831a:51c5,ff02::fb,5353,5353,17,8,1092,0,6,0,5001,0,0,0,5001,0,254,254,206,191,177,192,218.35632873425314,0,0,0,0,0,1746.8506298740251,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1776660066601,1776660071602,991,1010,1000.2,8.043631020876074,0,0,0.0,0.0
192.168.6.225,172.237.28.183,41641,3478,17,0,68,60,1,1,230,0,0,0,0,0,47,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126683,1776660126913,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.123,192.168.6.225,38560,22,6,92,239,282,4,5,1,30,26,30,1,1,64,64,92,54,40,78,239000.0,282000.0,0,0,0,0,1912000.0,2256000.0,9,0,0,0,0,64240,65160,0,0,0,0,0,0,1776660066185,1776660066186,0,1,0.3333333333333333,0.5773502691896258,0,1,0.25,0.5
192.168.6.225,172.105.169.57,41641,3478,17,0,204,180,3,3,52959,0,0,0,52949,52949,56,64,82,74,60,68,3.8527639804340024,3.399497629794708,0,0,0,0,30.82211184347202,27.195981038357665,6,0,0,0,0,0,0,0,0,0,0,0,0,1776660126681,1776660179640,26268,26681,26474.5,292.03510063004416,26263,26686,26474.5,299.10616844190963
192.168.6.225,172.105.166.103,40604,80,6,7,528,479,5,5,37,27,27,27,27,27,54,64,326,66,52,312,19555.555555555555,17740.74074074074,0,0,0,0,156444.44444444444,141925.92592592593,8,0,2,0,0,64240,65160,0,0,0,0,0,0,1776660127379,1776660127416,0,16,6.75,7.632168761236874,0,17,6.75,8.301606270274847
192.168.6.225,167.179.155.199,41641,41641,17,0,456,0,3,0,119992,0,0,0,119992,0,64,64,166,166,152,152,3.800253350223348,0,0,0,0,0,30.402026801786786,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1776660066688,1776660186680,59979,60013,59996.0,24.041630560342615,0,0,0.0,0.0
192.168.6.225,178.156.152.106,41641,3478,17,0,68,60,1,1,239,0,0,0,0,0,51,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126780,1776660127019,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.174,239.255.255.250,61700,1900,17,12,792,0,4,0,3024,0,0,0,3024,0,1,1,212,212,198,198,261.9047619047619,0,0,0,0,0,2095.2380952380954,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1776660104442,1776660107466,1006,1011,1008.0,2.6457513110645907,0,0,0.0,0.0
192.168.6.225,45.159.98.145,41641,3478,17,0,68,60,1,1,331,0,0,0,0,0,43,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126682,1776660127013,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.123,192.168.6.225,33956,22,6,92,2563,3149,17,22,19953,27,27,27,19953,19953,64,64,1106,66,52,1092,128.45186187540722,157.82087906580463,0,0,0,0,1027.6148950032577,1262.567032526437,31,5,0,1,2,64240,65160,0,0,0,0,0,0,1776660141623,1776660161576,0,3620,1247.0625,1707.49303439282,0,3613,950.1428571428572,1569.3382772912373
192.168.6.123,192.168.6.225,43862,22,6,92,239,282,4,5,1,30,26,30,1,1,64,64,92,54,40,78,239000.0,282000.0,0,0,0,0,1912000.0,2256000.0,9,0,0,0,0,64240,65160,0,0,0,0,0,0,1776660096845,1776660096846,0,1,0.33333333333333337,0.5773502691896258,0,1,0.25,0.5
192.168.6.225,199.38.181.93,41641,3478,17,0,68,60,1,1,228,0,0,0,0,0,47,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126780,1776660127008,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.225,208.111.34.178,41641,3478,17,0,204,180,3,3,53125,0,0,0,52953,52955,54,64,82,74,60,68,3.8524729477083453,3.399112453970352,0,0,0,0,30.819783581666762,27.192899631762817,6,0,0,0,0,0,0,0,0,0,0,0,0,1776660126677,1776660179802,26268,26685,26476.5,294.8635277547903,26268,26687,26477.5,296.2777413171634
192.168.6.225,208.83.233.233,41641,3478,17,0,68,60,1,1,225,0,0,0,0,0,52,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126781,1776660127006,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.123,192.168.6.225,39472,22,6,92,239,282,4,5,2,30,26,30,2,1,64,64,92,54,40,78,119500.0,282000.0,0,0,0,0,956000.0,2256000.0,9,0,0,0,0,64240,65160,0,0,0,0,0,0,1776660177471,1776660177473,0,1,0.6666666666666666,0.5773502691896258,0,1,0.25,0.5
192.168.6.225,205.147.105.78,42890,443,6,0,2240,3561,14,12,64362,26,26,26,64362,64084,54,64,2821,66,52,2807,34.803144712718684,55.567692403720116,0,0,0,0,278.42515770174947,444.54153922976093,17,4,4,0,1,64240,65160,0,0,0,0,0,0,1776660126669,1776660191031,0,30823,4950.923076923077,10983.527328546284,0,30775,5825.818181818181,11781.052243481325
192.168.6.225,205.147.105.30,41641,3478,17,0,68,60,1,1,240,0,0,0,0,0,54,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126783,1776660127023,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.158,192.168.6.225,1900,42943,17,12,10798,0,22,0,10,0,0,0,10,0,64,64,540,460,446,526,1079800.0,0,0,0,0,0,8638400.0,0,0,0,14,8,0,0,0,0,0,0,0,0,0,1776660126682,1776660126692,0,2,0.4761904761904762,0.6015852075182383,0,0,0.0,0.0
192.168.6.225,192.73.240.121,41641,3478,17,0,68,60,1,1,197,0,0,0,0,0,51,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126783,1776660126980,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.123,192.168.6.225,39486,22,6,92,239,282,4,5,1,30,26,30,1,1,64,64,92,54,40,78,239000.0,282000.0,0,0,0,0,1912000.0,2256000.0,9,0,0,0,0,64240,65160,0,0,0,0,0,0,1776660177703,1776660177704,0,1,0.3333333333333333,0.5773502691896258,0,1,0.25,0.5
192.168.6.225,192.73.243.141,41641,3478,17,0,68,60,1,1,242,0,0,0,0,0,50,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126680,1776660126922,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.225,176.58.92.144,41641,3478,17,0,68,60,1,1,310,0,0,0,0,0,45,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126879,1776660127189,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.225,45.159.97.233,41641,3478,17,0,68,60,1,1,321,0,0,0,0,0,48,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126682,1776660127003,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.225,178.156.152.91,41641,3478,17,0,68,60,1,1,251,0,0,0,0,0,51,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126878,1776660127129,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.123,192.168.6.225,39500,22,6,92,239,282,4,5,1,30,26,30,1,1,64,64,92,54,40,78,239000.0,282000.0,0,0,0,0,1912000.0,2256000.0,9,0,0,0,0,64240,65160,0,0,0,0,0,0,1776660178380,1776660178381,0,1,0.33333333333333337,0.5773502691896258,0,1,0.25,0.5
192.168.6.225,209.177.156.197,41641,3478,17,0,68,60,1,1,214,0,0,0,0,0,51,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126681,1776660126895,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.225,172.105.179.230,59530,80,6,7,528,479,5,5,34,27,27,27,23,22,54,64,326,66,52,312,22956.521739130436,21772.727272727272,0,0,0,0,183652.1739130435,174181.81818181818,8,0,2,0,0,64240,65160,0,0,0,0,0,0,1776660126880,1776660126914,0,12,5.75,6.13052471924984,0,11,5.5,6.3508529610858835
192.168.6.225,192.73.252.134,41641,3478,17,0,68,60,1,1,171,0,0,0,0,0,54,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126778,1776660126949,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.225,209.177.156.94,41641,3478,17,0,68,60,1,1,215,0,0,0,0,0,51,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126880,1776660127095,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.123,192.168.6.225,35342,22,6,92,239,282,4,5,0,30,26,30,0,0,64,64,92,54,40,78,0,0,0,0,0,0,0,0,9,0,0,0,0,64240,65160,0,0,0,0,0,0,1776660181522,1776660181522,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.225,172.237.66.30,41641,3478,17,0,68,60,1,1,240,0,0,0,0,0,50,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126681,1776660126921,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.225,172.238.6.34,41641,3478,17,0,68,60,1,1,229,0,0,0,0,0,47,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126883,1776660127112,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.225,192.73.243.229,41641,3478,17,0,68,60,1,1,249,0,0,0,0,0,50,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126781,1776660127030,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.225,176.58.90.147,41641,3478,17,0,68,60,1,1,307,0,0,0,0,0,44,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126883,1776660127190,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.123,192.168.6.225,35356,22,6,92,239,282,4,5,1,30,26,30,1,1,64,64,92,54,40,78,239000.0,282000.0,0,0,0,0,1912000.0,2256000.0,9,0,0,0,0,64240,65160,0,0,0,0,0,0,1776660183314,1776660183315,0,1,0.33333333333333337,0.5773502691896258,0,1,0.25,0.5
192.168.6.225,185.40.234.53,41641,3478,17,0,68,60,1,1,320,0,0,0,0,0,45,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126683,1776660127003,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.225,172.237.61.194,41641,3478,17,0,68,60,1,1,328,0,0,0,0,0,52,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126883,1776660127211,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.225,185.34.3.207,41641,3478,17,0,68,60,1,1,333,0,0,0,0,0,43,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126781,1776660127114,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.225,199.38.181.103,33090,80,6,7,526,478,5,5,731,27,27,27,486,487,47,64,324,66,52,310,1082.3045267489713,981.5195071868583,0,0,0,0,8658.43621399177,7852.156057494866,8,0,2,0,0,64240,65160,0,0,0,0,0,0,1776660127135,1776660127866,0,244,121.5,140.29849131999484,0,245,121.75,140.5901253052053
192.168.6.225,162.248.221.215,41641,3478,17,0,68,60,1,1,230,0,0,0,0,0,50,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126781,1776660127011,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.1,239.255.255.250,60832,1900,17,12,11442,0,24,0,251,0,0,0,251,0,2,2,524,444,430,510,45585.657370517925,0,0,0,0,0,364685.2589641434,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1776660127872,1776660128123,0,251,10.913043478260871,52.33711792832576,0,0,0.0,0.0
192.168.6.225,185.40.234.176,41641,3478,17,0,68,60,1,1,318,0,0,0,0,0,44,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126783,1776660127101,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.123,192.168.6.225,33924,22,6,92,2571,3149,17,22,19943,27,27,27,19943,19942,64,64,1106,66,52,1092,128.91741463170035,157.9079330057166,0,0,0,0,1031.3393170536028,1263.2634640457327,30,6,0,1,2,64240,65160,0,0,0,0,0,0,1776660141623,1776660161566,0,3615,1246.4375000000002,1706.8485177367086,0,3613,949.6190476190476,1569.164506232233
192.168.6.225,45.159.97.61,41641,3478,17,0,68,60,1,1,329,0,0,0,0,0,48,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126783,1776660127112,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.123,192.168.6.225,33932,22,6,92,2571,3149,17,22,19950,27,27,27,19950,19950,64,64,1106,66,52,1092,128.87218045112783,157.84461152882204,0,0,0,0,1030.9774436090227,1262.7568922305763,30,6,0,1,2,64240,65160,0,0,0,0,0,0,1776660141623,1776660161573,0,3620,1246.8749999999998,1707.289855296985,0,3613,950.0,1571.733183463402
192.168.6.225,167.235.72.200,41641,3478,17,0,68,60,1,1,325,0,0,0,0,0,38,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126879,1776660127204,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.123,192.168.6.225,39720,22,6,92,2571,3149,17,22,21752,27,27,27,21752,21752,64,64,1106,66,52,1092,118.19602795145273,144.7682971680765,0,0,0,0,945.5682236116219,1158.146377344612,30,6,0,1,2,64240,65160,0,0,0,0,0,0,1776660161564,1776660183316,0,3614,1359.5,1803.3611581340735,0,3613,1035.8095238095236,1665.3105601973352
192.168.6.225,95.217.2.165,41641,3478,17,0,68,60,1,1,335,0,0,0,0,0,37,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126783,1776660127118,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.123,192.168.6.225,39434,22,6,92,239,282,4,5,1,30,26,30,1,0,64,64,92,54,40,78,239000.0,0,0,0,0,0,1912000.0,0,9,0,0,0,0,64240,65160,0,0,0,0,0,0,1776660176783,1776660176784,0,1,0.33333333333333337,0.5773502691896258,0,0,0.0,0.0
192.168.6.225,209.177.158.246,41641,3478,17,0,68,60,1,1,219,0,0,0,0,0,49,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126880,1776660127099,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.123,192.168.6.225,39412,22,6,92,239,282,4,5,2,30,26,30,2,2,64,64,92,54,40,78,119500.0,141000.0,0,0,0,0,956000.0,1128000.0,9,0,0,0,0,64240,65160,0,0,0,0,0,0,1776660176113,1776660176115,0,1,0.6666666666666666,0.5773502691896258,0,1,0.5,0.5773502691896257
192.168.6.225,199.38.181.93,48960,80,6,7,576,477,6,5,700,27,27,27,465,468,47,64,322,66,52,308,1238.7096774193549,1019.2307692307693,0,0,0,0,9909.677419354839,8153.846153846154,9,0,2,0,0,64240,65160,0,0,0,0,0,0,1776660126893,1776660127593,0,233,93.0,126.89168609487385,0,235,117.0,134.52880732393342
192.168.6.225,176.58.93.248,41641,3478,17,0,68,60,1,1,306,0,0,0,0,0,46,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126881,1776660127187,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.123,192.168.6.225,39440,22,6,92,239,282,4,5,1,30,26,30,1,1,64,64,92,54,40,78,239000.0,282000.0,0,0,0,0,1912000.0,2256000.0,9,0,0,0,0,64240,65160,0,0,0,0,0,0,1776660177010,1776660177011,0,1,0.3333333333333333,0.5773502691896258,0,1,0.25,0.5
192.168.6.123,192.168.6.225,33908,22,6,92,1859,2189,12,10,76,27,27,27,76,76,64,64,1106,66,52,1092,24460.526315789473,28802.63157894737,0,0,0,0,195684.2105263158,230421.05263157896,19,0,0,1,2,64240,65160,0,0,0,0,0,0,1776660141323,1776660141399,0,44,6.909090909090909,12.652703627719614,0,44,8.444444444444445,13.703203194062977
192.168.6.225,172.237.72.8,41641,3478,17,0,68,60,1,1,232,0,0,0,0,0,50,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126882,1776660127114,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.123,192.168.6.225,39496,22,6,92,239,282,4,5,2,30,26,30,2,2,64,64,92,54,40,78,119500.0,141000.0,0,0,0,0,956000.0,1128000.0,9,0,0,0,0,64240,65160,0,0,0,0,0,0,1776660178149,1776660178151,0,1,0.6666666666666666,0.5773502691896258,0,1,0.5,0.5773502691896257
192.168.6.225,172.105.166.103,41641,3478,17,0,68,60,1,1,9,0,0,0,0,0,54,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660153376,1776660153385,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.225,45.159.98.196,41641,3478,17,0,68,60,1,1,330,0,0,0,0,0,43,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126882,1776660127212,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.123,192.168.6.225,35338,22,6,92,239,282,4,5,0,30,26,30,0,0,64,64,92,54,40,78,0,0,0,0,0,0,0,0,9,0,0,0,0,64240,65160,0,0,0,0,0,0,1776660181520,1776660181520,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.66,239.255.255.250,51626,1900,17,12,788,0,4,0,3028,0,0,0,3028,0,1,1,211,211,197,197,260.23778071334215,0,0,0,0,0,2081.902245706737,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1776660163968,1776660166996,1003,1013,1009.3333333333334,5.507570547286092,0,0,0.0,0.0
192.168.6.225,185.40.234.113,41641,3478,17,0,68,60,1,1,321,0,0,0,0,0,44,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126883,1776660127204,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.123,192.168.6.225,39494,22,6,92,239,282,4,5,11,30,26,30,11,11,64,64,92,54,40,78,21727.272727272728,25636.363636363636,0,0,0,0,173818.18181818182,205090.9090909091,9,0,0,0,0,64240,65160,0,0,0,0,0,0,1776660177920,1776660177931,0,11,3.6666666666666665,6.3508529610858835,0,11,2.75,5.5
192.168.6.225,65.109.143.62,41641,3478,17,0,68,60,1,1,350,0,0,0,0,0,38,64,82,74,60,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1776660126883,1776660127233,0,0,0.0,0.0,0,0,0.0,0.0
fe80::91dc:9db4:724e:270b,ff02::1:2,546,547,17,0,132,0,1,0,0,0,0,0,0,0,254,254,146,146,132,132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1776660129149,1776660129149,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.123,192.168.6.225,33940,22,6,92,2571,3149,17,22,16349,27,27,27,16349,16349,64,64,1106,66,52,1092,157.2573246070096,192.6111688788305,0,0,0,0,1258.0585968560767,1540.889351030644,30,6,0,1,2,64240,65160,0,0,0,0,0,0,1776660141623,1776660157972,0,3621,1021.8125000000002,1468.913395166645,0,3613,778.5238095238094,1340.4867257473165
192.168.6.123,192.168.6.225,39736,22,6,92,2571,3149,17,22,19950,27,27,27,19950,19949,64,64,1106,66,52,1092,128.87218045112783,157.8525239360369,0,0,0,0,1030.9774436090227,1262.8201914882952,30,6,0,1,2,64240,65160,0,0,0,0,0,0,1776660161573,1776660181523,0,3619,1246.875,1707.6388718539604,0,3613,949.952380952381,1569.5117545335706
192.168.6.123,192.168.6.225,39750,22,6,92,2571,3149,17,22,19946,27,27,27,19946,19945,64,64,1106,66,52,1092,128.8980246665998,157.88418149912258,0,0,0,0,1031.1841973327985,1263.0734519929806,30,6,0,1,2,64240,65160,0,0,0,0,0,0,1776660161575,1776660181521,0,3618,1246.6250000000002,1707.6899357514135,0,3613,949.7619047619049,1569.5211341285565
192.168.6.66,239.255.255.250,51630,1900,17,12,792,0,4,0,3041,0,0,0,3041,0,1,1,212,212,198,198,260.44064452482735,0,0,0,0,0,2083.525156198619,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1776660164107,1776660167148,1011,1016,1013.6666666666666,2.516611478423568,0,0,0.0,0.0
192.168.6.123,192.168.6.225,39428,22,6,92,239,282,4,5,0,30,26,30,0,0,64,64,92,54,40,78,0,0,0,0,0,0,0,0,9,0,0,0,0,64240,65160,0,0,0,0,0,0,1776660176558,1776660176558,0,0,0.0,0.0,0,0,0.0,0.0
192.168.6.123,192.168.6.225,39456,22,6,92,239,282,4,5,1,30,26,30,1,1,64,64,92,54,40,78,239000.0,282000.0,0,0,0,0,1912000.0,2256000.0,9,0,0,0,0,64240,65160,0,0,0,0,0,0,1776660177241,1776660177242,0,1,0.33333333333333337,0.5773502691896258,0,1,0.25,0.5
